,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
399,399,4221 W Bell Rd,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",iUYAqWKoBdHqYNMDzOXb9w,"Restaurants, Latin American",Phoenix,0,2012-12-26,1,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-19:0'}",120.0,0,1,33.6386543369,-112.149860578,Mi Comida Restaurante Latino,,85053,186,puPpmo26KHnA7kR3zqjfjQ,4.5,AZ,"Me and my son's favorite place!  Get the Ecuadorean tamales and seco de pollo!  Apple soda is great too!

PS:  Expect slower service, because it is TRULY mom and pop.  If you go in with this attitude, you'll really enjoy the experience.  If you want quick, timely servers that ask you how food is every 30 seconds, you may want to try Olive Garden or something.",2,q3AiAe-AcpDrNsdZf8nCvQ
403,403,"10040N 43rd Ave, Ste 1 K","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",Swezz8vG_9woCkV30kdgKA,"Restaurants, Korean",Glendale,0,2012-03-07,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",124.0,0,1,33.5787342,-112.1517773,Seoul Korean Grill,,85302,24,RMB8LFNBKlWML_A_jS-yMg,3.0,AZ,"I love it here!

But you really need to order the all you can eat because the portions on the plate of meat are too little for the amount you're paying.  The all you can eat is around $25 / person & everyone at your table has to eat all you can eat or no one can order it. If you order the all you can eat then you don't have to pay extra for rice (which you really shouldn't have to do if you put in an order for meat--but that's just my opinion).

Seoul Grill recently revised their menu, so there are more options for different meats. They have added different flavors, which are so yummy! Try to spicy pork belly (sam gyop sal) that was recently added it's one of my favorites.

And remember when eating meat first order not marinated meats then order marinated because otherwise the marinated meats taste will disrupt the taste of the not marinated meat.   

I must say it's really nice not having to drive to Koreatown for a decent korean bbq place!

Oh and all the people who work here are so nice & helpful! I wish they would make a Seoul Grill in Surprise! We need a korean restaurant in Surprise!",2,WgbbxTRIy7MwDKn7nL5WKQ
404,404,19420 N 59th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'dressy', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",Rud4J5Hsjn_jjU9IaQ0Dpw,"American (New), Steakhouses, Fondue, Restaurants",Glendale,1,2012-05-24,0,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-22:0'}",125.0,1,1,33.6626966153,-112.188171083,The Melting Pot,,85308,200,bKOvYg4vMVSjxYIwHUPQbQ,3.5,AZ,"Went here to celebrate my anniversary. Food was good. But not lick the bowl clean good. 

For the amount of money we spent I think we could have done better. But the meal was fine. Service was great. 

Dessert is to die for. Pound cake & chooclate fondue. Enough said! 

I agree with other posters who suggest just going for dessert. The food isn't worth the price.",3,WgbbxTRIy7MwDKn7nL5WKQ
412,412,4747 N 20th St,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",9tKSEjLCJowSkxze0NiFig,"Mediterranean, Greek, Restaurants",Phoenix,1,2008-05-12,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",142.0,0,1,33.5062561,-112.0388468,Cyprus Grill of Phoenix,,85016,126,KRtCR7EZdvzJy165N2xHwA,4.0,AZ,"It was back in the '80s when Town and Country Shopping Center was a hoppin' place on weekend nights because of its great selection of trendy restaurants. Maybe those heydays are gone, but as someone from the neighborhood, I am glad to see a few small ""boutique"" restaurants going in, and Cyprus Pita Grill might well start drawing more crowds. The food is carefully prepared and presented, the atmosphere is cute faux Greek, and the service is pleasant. The lamb on my gyro plate was tender and scrumptious and I regret I didn't order any appetizers. A neighboring table was ordering all appetizers instead of entrees and they looked wonderful. Three of us sated ourselves for a mere $45 and resolved to stop by more often.",0,0wvlpzuR4mnZfMcoG8N31Q
415,415,6970 N 95th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",rEvnqL_h1W1DXdKoujmrgQ,"Restaurants, Mexican",Glendale,0,2010-07-18,0,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:30-21:30'}",145.0,0,1,33.536729,-112.264529,Camarones,,85305,27,uuA49nD83C-Uo3kPJprOAA,3.0,AZ,"Must echo Brian O. about the lack of circulation in the booth area. Not good when the temp is 113 degrees, no matter how many times the server refills your water. By the way, our service was good and efficient, and we liked the guacamole prepared tableside. Also, we liked the many vegetarian options and the way the shrimp tacos were prepared. I hardly ever venture out to Glendale, but at least now I know of a decent Mexican restaurant there.",0,0wvlpzuR4mnZfMcoG8N31Q
416,416,2814 N 16th St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",eS29S_06lvsDW04wVrIVxg,"Restaurants, Mexican, Cafes, Sandwiches, Breakfast & Brunch",Phoenix,1,2008-05-04,0,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}",146.0,1,1,33.4790158,-112.047963,Barrio Café,,85006,1344,TX9FFKsImwxBTgeFD1wIKw,4.0,AZ,"I feel like part of the in-crowd whenever I dine at Barrio Cafe. This is good and bad: good, because I realize, as hordes of other people do, that this is some of the most innovative Mexican food in town; bad, because tonight I realized the in-crowd often is, in its lust for a good meal, downright rude. One set of patrons muscled its way to the front of the line as the restaurant geared up for its 5 p.m. Saturday opening. I mean, really, just get in line. Then, once we were dining, we noticed another set of patrons coming in the back door and just seating themselves at an empty table. The waitperson, to her credit, remained polite toward them. Sigh, I'm trying a week night next time ...",1,0wvlpzuR4mnZfMcoG8N31Q
417,417,4410 N 40th St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",D3dAx-QW_uuClz4MambeHA,"Food, Bakeries, Coffee & Tea, Restaurants, Shopping, Flowers & Gifts, Grocery, Sandwiches, Breakfast & Brunch, Pizza, American (New)",Phoenix,2,2009-06-30,1,"{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '6:30-22:0', 'Sunday': '6:30-22:0'}",147.0,1,1,33.5023126257,-111.995752167,La Grande Orange,,85018,829,FLDfPPwifbeFf4WUueMrVQ,4.0,AZ,"I would agree that the food and pastries here are above average, but when I walk into a small, crowded, noisy place and don't know where to go for a simple beverage and no employee seems to notice my perplexity or to care, I come away feeling the place is pretentious, snobby, confusing and out of my league. Which is too bad, because it's right in my neighborhood. I sense that if you're a regular here, then probably you feel welcome and the employees chat you up all time. But not all of us can afford to be regulars here. This is at least the third time that La Grande Orange's uppity ambience has annoyed me, so I don't feel guilty about the poor review.",6,0wvlpzuR4mnZfMcoG8N31Q
419,419,35 S McClintock Dr,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",vJvEKFtQ8Am95tWEkiwOGA,"Restaurants, Seafood",Tempe,1,2008-03-16,1,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",149.0,1,1,33.4324502274,-111.906046807,King's Fish House - Tempe,,85281,341,-8nLvWne0z6tNoW56OD1Ig,3.5,AZ,"I'm no seafood aficionado, but this place seemed pretty good to me, and I hope it sticks around because fresh seafood like this (and at these prices) is fairly unusual here in the desert. Our table tried the fish and chips, swordfish, seafood kebab and catfish -- and all were satisfied. As noted in other reviews, the staff is jovial and the atmosphere is pleasant. Whew -- saves me a trip to Boston!",4,0wvlpzuR4mnZfMcoG8N31Q
420,420,"16495 N Scottsdale Rd, Ste 5B","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",LV9Stq-s3H4dqaTE1Z7rwA,"Restaurants, Chinese, Thai, Asian Fusion",Scottsdale,0,2008-07-15,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",150.0,1,1,33.6362090099,-111.921523657,Flo's - New Asian Cuisine,,85254,308,nQ3lsNgUAN84gcSCqG5X6A,3.5,AZ,"Seems like the menu has been overhauled since I last dined here a couple of years ago. But NBD. We skipped the appetizers, knowing that our entrees would be plenty filling. The tasty appetizer selection is worth considering, though, if you're at Flo's with a fairly big party. We liked all of our dishes -- the spicy bean curd, the shrimp and pan-fried noodles and the chicken vindaloo, with the latter being maybe the weakest of the bunch. With it being early and uncrowded on a hot and humid evening, the wait staff was friendly and very attentive. Try out this location before the snowbirds return.",1,0wvlpzuR4mnZfMcoG8N31Q
422,422,2000 E Rio Salado Pkwy,"{'Alcohol': 'full_bar', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",hAioxEk3WU-SzlqIM4TI7w,"Mexican, Restaurants",Tempe,0,2008-06-24,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",152.0,0,1,33.4329724,-111.9043028,Maria Maria,,85281,91,2EcmxPM7tvWVD7teiRBwgQ,3.0,AZ,"Lovely decor, good location, celebrity tie-in ... and food that left me wishing I had ordered something different. Out of our party of four, two of us ordered mediocre dishes -- the vegetarian chile relleno and the chicken mole casserole. But the two other dishes were fine -- spinach and mango salad and chicken enchiladas suiza. The chunky salsa was also quite good, especially for those of us who've deprived ourselves of tomatoes recently. Let this be a lesson to you (and me): read reviews on Yelp for recommendations on a new restaurant's best dishes before you go. Also, a note to our server: when a customer says his dish is just OK, then DOH! -- follow up by asking how it could be better. This is especially necessary at a new place.",2,0wvlpzuR4mnZfMcoG8N31Q
